person_id,name,popularity,Recognizability,best_known_for_acting
14672,Michael Winslow,0.5634,5,True
14670,Joan Rivers,0.4514,8,True
14673,Lorene Yarnell Jansson,0.1057,3,True
19136,Sal Viscuso,0.2457,3,True
14641,Ronny Graham,0.1401,3,True
85210,Jim J. Bullock,0.1698,3,True
63903,Leslie Bevis,0.3291,3,True
115032,Jim Jackman,0.2157,3,True
14541,Chris Sarandon,0.8616,5,True
14542,James Broderick,0.2476,3,True
14544,Penelope Allen,0.2868,3,True
14545,Sully Boyar,0.1835,3,True
14546,Beulah Garrick,0.1389,3,True
14547,Sandra Kazan,0.0143,2,True
14548,Marcia Jean Kurtz,0.2303,3,True
14549,Amy Levitt,0.0582,2,True
14550,John Marriott,0.0441,2,True
14551,Estelle Omens,2.0227,3,True
14553,Carmine Foresta,0.1567,3,True
58927,Floyd Levine,1.5589,3,True
14591,Jamyang Jamtsho Wangchuk,0.289,3,True
10134,Mako,0.6074,5,True
14594,Lhakpa Tsamchoe,0.4596,3,True
14595,Duncan Fraser,0.2487,3,True
14596,Danny Denzongpa,0.3728,4,True
2297555,Jetsun Pema,0.1306,3,True
2297556,Ama Ashe Dongtse,0.0143,2,True
2297557,Sonam Wangchuk,0.0143,2,True
2297558,Dorjee Tsering,0.0143,2,True
2297559,Ngawang Chojor,0.0143,2,True
14785,Harry Guardino,0.5415,4,True
14784,Reni Santoni,0.5295,4,True
17580,John Vernon,0.7774,5,True
14782,Andrew Robinson,0.837,5,True
95564,John Larch,0.4442,3,True
14786,John Mitchum,0.4281,3,True
14787,Mae Mercer,0.2447,3,True
14788,Lyn Edgington,0.146,2,True
14789,Ruth Kobart,0.2387,3,True
13263,Woodrow Parfrey,0.2415,3,True
14790,William Paterson,0.0362,2,True
14791,James Nolan,0.0903,3,True
1339265,Maurice Argent,0.0869,2,True
81898,Jo De Winter,0.2388,3,True
1768173,Craig Kelly,1.3487,3,True
15007,Laura Harring,0.8943,6,True
15008,Ann Miller,0.3456,6,True
15011,Brent Briscoe,0.3651,4,True
1172388,Michael Cooke,2.0197,3,True
30123,Lee Grant,0.9449,6,True
15013,Chad Everett,0.4917,5,True
27755,Melissa George,1.329,7,True
87287,Bonnie Aarons,1.0809,4,True
14821,Fernando Rey,0.4453,4,True
15183,Tony Lo Bianco,0.3327,4,True
15184,Marcel Bozzuffi,0.203,3,True
15185,Frédéric de Pasquale,0.2939,3,True
15186,Bill Hickman,0.2339,3,True
1904215,Ann Rebbot,0.101,2,True
15187,Harold Gary,0.0555,2,True
15188,Arlene Farber,0.3204,3,True
152680,Eddie Egan,0.1186,3,True
1233541,Sonny Grosso,0.1782,3,True
1904216,Benny Marino,0.0261,2,True
1182966,Patrick McDermott,0.0774,2,True
88344,Alan Weeks,0.7945,3,True
15251,Robert Gossett,0.283,4,True
945486,Lee Stringer,0.0889,2,True
97391,Darryl Cox,0.1342,3,True
941147,Viviane Vives,1.184,3,True
941607,Sid Hillman,0.082,2,True
955762,Auden Thornton,0.7076,3,True
950877,Mary Ashleigh Green,0.6232,3,True
1930916,Grant Garrison,0.1623,3,True
15309,Lori Petty,1.4357,6,True
6474,James Le Gros,0.5403,5,True
103011,John Philbin,0.3041,4,True
170231,BoJesse Christopher,0.3406,3,True
63934,Vincent Klyn,2.7236,3,True
170334,Julian Reyes,0.1186,3,True
107368,Daniel Beer,0.2115,3,True
15310,Anthony Kiedis,0.3911,8,True
1445331,Dave Olson,0.0286,2,True
15311,Christopher Pettiet,0.2129,3,True
15370,Gretchen Mol,0.8838,5,True
15371,Steven Schub,0.0863,2,True
15372,Jeremy Roberts,0.1866,3,True
15373,Rif Hutton,0.2853,3,True
15374,Leon Rippy,0.5552,4,True
15375,Janet MacLachlan,0.3627,3,True
15376,Brad William Henke,0.8327,4,True
15377,Burt Bulos,0.1286,3,True
1174009,Venessia Valentino,0.22,3,True
1497867,Howard S. Miller,0.0685,2,True
68430,Tia Texada,0.297,3,True
50346,Shiri Appleby,0.6803,6,True
11065,Wilford Brimley,0.7753,6,True
15411,T.K. Carter,0.3506,4,True
15412,David Clennon,0.3977,4,True
15414,Charles Hallahan,0.456,4,True
15415,Peter Maloney,0.2397,3,True
15416,Richard Masur,0.8783,5,True
15417,Donald Moffat,0.5918,4,True
15418,Joel Polis,0.1469,3,True
15419,Thomas G. Waites,0.175,3,True
2165957,William Zeman,0.0143,2,True
4078,Lee Van Cleef,1.1753,6,True
6542,Isaac Hayes,0.4631,7,True
47456,Season Hubley,0.4672,4,True
15449,Frank Doubleday,0.1175,3,True
15450,John Strobel,0.0789,2,True
9785,John Cothran,0.414,3,True
15555,Piper Perabo,5.287,7,True
15556,Rebecca Hall,1.6819,7,True
1580598,Samantha Mahurin,0.2263,3,True
7487,David Bowie,0.6484,10,False
177765,Daniel Davis,0.809,4,True
120560,Jim Piddock,0.2351,4,True
58860,Christopher Neame,0.2825,3,True
19541,Mark Ryan,0.2278,3,True
16407,Roger Rees,0.676,5,True
111195,Jamie Harris,0.2188,4,True
1476065,Monty Stuart,0.0885,2,True
15565,Jennifer Hudson,0.287,8,True
15563,Anika Noni Rose,0.635,6,True
15564,Keith D. Robinson,0.3246,3,True
15566,Sharon Leal,0.4151,5,True
15567,Hinton Battle,0.1122,3,True
15568,Mariah Iman Wilson,0.0773,2,True
15569,Yvette Cason,0.188,3,True
95758,Ken Page,0.1324,3,True
181080,Ralph Louis Harris,0.083,2,True
110884,Michael-Leon Wooley,0.235,3,True
18284,Loretta Devine,0.6581,6,True
111513,Yvette Nicole Brown,1.2215,6,True
18054,Rinko Kikuchi,1.2461,6,True
270,Adriana Barraza,0.3372,5,True
18061,Satoshi Nikaido,0.2416,2,True
18045,Said Tarchani,0.0929,1,True
18044,Boubker Ait El Caid,0.089,1,True
258,Gael García Bernal,1.1978,8,True
18052,Nathan Gamble,0.3272,4,True
18050,Elle Fanning,3.3469,8,True
17118,Mohamed Akhzam,0.0582,1,True
18057,Yuko Murata,0.0524,1,True
18056,Koji Yakusho,0.8544,5,True
18046,Mustapha Rachidi,0.0926,1,True
18048,Abdelkader Bara,0.0379,1,True
122306,Driss Roukhe,0.4139,1,True
15735,Helen Mirren,5.6125,9,True
15739,Alex Jennings,0.8324,5,True
15736,Sylvia Syms,0.352,4,True
15738,Paul Barrett,0.0856,1,True
15740,Tim McMullan,0.6488,1,True
994133,Douglas Reith,0.6493,1,True
124686,Mark Bazeley,0.8794,1,True
83550,Robin Soans,0.1122,1,True
16354,Lola Peploe,0.1146,1,True
188468,Pat Laffan,0.07,1,True
1598278,Amanda Hadingue,0.087,1,True
15915,Sergio Rubini,0.3038,4,True
15916,Fiorello,0.1384,5,True
15917,Stefania Rocca,0.3301,4,True
15918,Ivano Marescotti,0.1395,1,True
15919,Anna Longhi,1.0011,1,True
15920,Alessandro Fabrizi,0.097,1,True
28950,Lisa Eichhorn,1.0031,5,True
20006,Christopher Reeve,0.6851,9,True
386,Peter Vaughan,0.661,5,True
21343,Ben Chaplin,0.5176,5,True
1220068,Paula Jacobs,0.2232,1,True
3568,Patrick Godfrey,0.279,1,True
2479,Rupert Vansittart,0.7714,4,True
17286,Lena Headey,2.8218,8,True
116975,Paul Copley,0.2808,1,True
44419,Peter Cellier,0.3302,1,True
1430048,Brigitte Kahn,0.116,1,True
16483,Sylvester Stallone,5.2629,10,True
4521,Burt Young,0.6419,6,True
16507,Antonio Tarver,0.1224,3,True
16502,Geraldine Hughes,0.4983,1,True
16501,Milo Ventimiglia,1.2576,6,True
16505,A.J. Benza,0.0965,1,True
16503,James Francis Kelly III,0.063,1,True
80757,Mike Tyson,0.7777,9,True
16506,Henry G. Sanders,0.5366,1,True
16508,Pedro Lovell,0.1027,1,True
16509,Ana Gerena,0.1166,1,True
16511,Louis Giansante,0.0538,1,True
16512,Maureen Schilling,0.0214,1,True
98298,Lahmard J. Tate,0.3141,1,True
16859,Tammy Blanchard,0.4764,4,True
16327,Timothy Hutton,1.054,6,True
26860,John Sessions,0.2821,4,True
245,Keir Dullea,0.5582,5,True
678,Martina Gedeck,0.3868,5,True
16856,Gabriel Macht,0.7549,6,True
72095,Lee Pace,1.9313,6,True
37632,Eddie Redmayne,3.7169,8,True
27260,Laila Robins,1.0257,4,True
1422570,Sándor Técsy,1.0444,1,True
16790,Gaspard Ulliel,0.5618,6,True
16789,Aaran Thomas,0.0724,1,True
17287,Dominic West,1.0755,6,True
3901,Richard Brake,0.969,4,True
39681,Stephen Walters,0.8901,1,True
206721,Ivan Marevich,0.8122,1,True
16791,Helena-Lia Tachovská,0.0828,1,True
16792,Richard Leaf,0.2335,1,True
1054325,Martin Hub,0.2586,1,True
79648,Hugh Ross,0.3756,1,True
88392,Robbie Kay,0.5055,4,True
8949,Peter Fonda,0.5865,7,True
16839,Matt Long,0.6471,4,True
16840,Raquel Alessi,0.437,1,True
10825,Donal Logue,1.4594,5,True
1297400,Tony Ghosthawk,0.0887,1,True
211670,Hugh Sexton,0.1003,1,True
474842,Marcus Jones,0.0816,1,True
1297402,Lawrence Cameron Steele,0.0877,1,True
217046,Eddie Baroo,0.285,1,True
91400,Jessica Napier,0.1933,1,True
221581,Rebel Wilson,1.2323,8,True
33515,Kazunari Ninomiya,0.9413,5,True
33516,Tsuyoshi Ihara,0.929,4,True
33517,Ryo Kase,0.2762,4,True
72202,Shido Nakamura,0.5207,4,True
33519,Hiroshi Watanabe,0.2509,3,True
1011669,Takumi Bando,0.0837,1,True
77955,Yuki Matsuzaki,0.0558,1,True
1857018,Takashi Yamaguchi,0.0835,1,True
33520,Eijiro Ozaki,0.1961,3,True
142869,Nae Yuuki,0.2624,1,True
3814585,Nobumasa Sakagami,0.0143,1,True
33523,Sonny Saito,0.2316,1,True
33524,Steve Santa Sekiyoshi,0.0416,1,True
33522,Hiro Abe,0.0306,1,True
239955,Akiko Shima,2.0238,2,True
25147,Tony Hale,1.4262,7,True
36095,William Dick,0.0511,1,True
1921151,Guy Massey,0.2979,1,True
1925604,Martha Espinoza,0.0513,1,True
554395,T.J. Jagodowski,0.2143,1,True
1154221,Peter Grosz,0.0762,1,True
1154231,Tonray Ho,0.1046,1,True
1643072,Herb Lichtenstein,0.0214,1,True
4530562,Stacey Elaine Jackson,0.0071,1,True
36090,Ricky Adams,0.0409,1,True
36091,Christian Stolte,0.9232,4,True
27972,Josh Hutcherson,2.3247,9,True
54479,Bailee Madison,0.8737,6,True
54478,Kate Butler,0.3726,1,True
3522797,Devon Wood,0.0646,1,True
54481,Emma Fenton,0.0793,1,True
54480,Grace Brannigan,0.2182,1,True
54485,Latham Gaines,0.1142,1,True
54484,Patricia Aldersley,0.0959,1,True
54482,Lauren Clinton Clark,0.179,1,True
54483,Isabelle Rose Kircher,0.095,1,True
1239985,Cameron Wakefield,0.1755,1,True
1240893,Elliot Lawless,0.0636,1,True
16828,Chris Evans,3.4773,10,True
41419,Hugh Laurie,1.4883,9,True
55392,Martha Higareda,0.8871,5,True
12217,Jay Mohr,0.607,5,True
38405,John Corbett,1.1036,6,True
55394,Cle Sloan,0.517,1,True
55395,Game,0.1398,6,True
53249,Michael Monks,0.2775,1,True
155988,Daniel Hansen,0.2263,1,True
124665,Wesley Singerman,0.1566,1,True
61428,Matthew Josten,0.3596,1,True
15112,Tom Selleck,2.9549,8,True
78798,Tom Kenny,1.1151,7,True
16845,Nicole Sullivan,0.732,5,True
16846,Harland Williams,0.8652,5,True
1077827,John H. H. Ford,0.0327,1,True
33706,Paul Butcher,0.6236,1,True
963233,Tracey Miller-Zarneke,0.0505,1,True
61304,Jessie Flower,0.3768,1,True
16373,Maxim Baldry,0.7275,5,True
10841,Karel Roden,0.3772,4,True
4286,Emma de Caunes,0.4927,4,True
28485,Steve Pemberton,0.8259,4,True
24421,Jean Rochefort,0.4597,7,True
204675,Michel Winogradoff,0.0802,1,True
2058135,Adrien Rodrigue,0.0524,1,True
2058136,Bams Betga-Tchouni,0.0379,1,True
64012,Julie Fournier,0.1321,1,True
54292,Julie Ferrier,0.2566,4,True
2619178,Lily Atkinson,0.1128,1,True
1251835,Preston Nyman,0.3292,1,True
2081336,Sharlit Deyzac,0.051,1,True
2932563,Francois Touch,0.0817,1,True
157826,Philippe Spall,1.5797,1,True
17288,Michael Fassbender,2.592,9,True
17292,Tom Wisdom,0.4282,4,True
17291,Andrew Pleavin,0.3469,1,True
17290,Andrew Tiernan,0.3612,4,True
17293,Giovani Cimmino,0.0812,1,True
306574,Greg Kramer,0.4295,1,True
96594,Alex Ivanovici,0.39,3,True
1089919,Kelly Craig,0.2777,1,True
1330754,Charles Papasoff,1.5381,1,True
119250,Mercedes Leggett,1.179,1,True
31711,Troy Garity,0.7193,4,True
30082,Benedict Wong,2.2744,7,True
24618,Paloma Baeza,0.7834,4,True
1414389,Archie Macdonald,0.0143,1,True
2002163,Sylvie Macdonald,0.0071,1,True
59151,Chipo Chung,0.2151,4,True
19506,James Arnold Taylor,0.4469,5,True
19505,Mitchell Whitfield,0.4024,4,True
19508,Nolan North,1.1115,6,True
19507,Mikey Kelley,0.1956,1,True
1339,Zhang Ziyi,2.0893,8,True
31531,John DiMaggio,1.1182,6,True
1356270,Paula Mattioli,0.0071,1,True
60279,Fred Tatasciore,0.7566,5,True
23680,Dee Bradley Baker,1.0645,6,True
34982,Jeff Bennett,1.1371,6,True
15761,Grey DeLisle,1.1652,6,True
100231,Paul Michael Robinson,1.2604,1,True
16269,Louis Garrel,0.8091,5,True
16349,Robin Renucci,0.2814,3,True
16350,Jean-Pierre Kalfon,0.1842,3,True
1653,Jean-Pierre Léaud,0.3732,6,True
16351,Florian Cadiou,0.1024,1,True
16352,Pierre Hancisse,0.1177,1,True
16353,Valentin Merlet,0.1335,1,True
16355,Ingy Fillion,0.0528,1,True
12688,Peter MacNicol,0.8625,5,True
39596,Tricia Vessey,0.3322,3,True
16479,Andrew Lawrence,0.4076,4,True
16475,Burt Reynolds,1.1796,9,True
16662,Richard Gant,0.5551,4,True
77338,Tom McGowan,0.4135,1,True
25540,Sandra Oh,0.9629,9,True
16480,Peter Egan,0.4249,4,True
1380112,Scott Charles,0.0666,1,True
2749757,Alison Goldie,0.0239,1,True
156788,Julia Pearlstein,0.1107,1,True
32029,Bill Sage,0.7687,4,True
20767,Samantha Mathis,1.4624,5,True
32030,Guinevere Turner,2.0869,4,True
32031,Stephen Bogaert,0.8459,3,True
32032,Monika Meier,0.0382,1,True
1860410,Blair Williams,1.131,1,True
1147823,Marie Dame,1.2363,1,True
16406,Patricia Reyes Spíndola,0.3,4,True
16408,Margarita Sanz,0.1143,3,True
16409,Omar Rodríguez,0.0683,1,True
991946,Lila Downs,0.3049,4,True
2256615,Karine Plantadit,0.0757,1,True
1318723,Amelia Zapata,1.0261,1,True
16450,Sean Combs,0.5107,8,True
4239,Yasiin Bey,0.6554,7,True
16451,Coronji Calhoun,0.0495,1,True
16452,Taylor Simpson,0.0499,1,True
16453,Gabrielle Witcher,0.0311,1,True
16454,Amber Rules,0.0621,1,True
16456,Charles Cowan Jr.,0.0168,1,True
16455,Taylor LaGrange,0.0143,1,True
16457,Anthony Bean,0.0143,1,True
60877,Carol Sutton,1.0722,1,True
16523,Burgess Meredith,0.6308,8,True
16524,Thayer David,0.237,3,True
16525,Joe Spinell,0.5921,4,True
16526,Jimmy Gambina,0.1699,2,True
16527,Bill Baldwin,0.3109,2,True
16528,Al Silvani,0.1974,2,True
2563,George Memmoli,0.1395,2,True
16529,Jodi Letizia,0.132,2,True
16530,Diana Lewis,0.0327,2,True
16531,George O'Hanlon,0.2725,3,True
16532,Larry Carroll,0.1296,2,True
16936,Stan Shaw,0.5821,4,True
16540,Leonard Gaines,0.1414,2,True
16541,Sylvia Meals,0.3383,2,True
16554,Richard Crenna,0.7109,6,True
16555,Bill McKinney,0.9983,4,True
16557,Michael Talbott,0.2625,2,True
15824,Chris Mulkey,0.6627,4,True
16558,John McLiam,0.3585,3,True
16559,Alf Humphreys,0.2667,2,True
16560,David Caruso,0.7774,7,True
16561,David L. Crowley,0.1369,2,True
16562,Don MacKay,0.0838,2,True
16564,David Petersen,0.1859,2,True
1213777,Patrick Stack,0.1217,2,True
16578,Julia Nickson,0.8727,3,True
56117,Martin Kove,0.7829,5,True
16581,Andy Wood,0.2848,2,True
16582,William Ghent,0.2505,2,True
16583,Vojislav Govedarica,0.3668,2,True
16584,Dana Lee,0.8075,2,True
16585,Baoan Coleman,0.1468,2,True
16586,Steve Williams,0.0214,2,True
16587,Don Collins,0.0214,2,True
16588,Christopher Grant,0.0214,2,True
2175999,John Sterlini,0.0899,2,True
255923,Marc de Jonge,0.4662,2,True
6783,Spiros Focás,0.2487,3,True
16604,Sasson Gabai,0.3354,3,True
16605,Doudi Shoua,0.2736,1,True
16606,Randy Raney,0.1561,1,True
16607,Alon Aboutboul,0.9094,3,True
16608,Mahmoud Assadollahi,0.0143,1,True
16609,Yosef Shiloach,0.4734,3,True
16610,Harold Diamond,0.3514,1,True
16611,Mati Seri,0.0786,1,True
2176017,Hany Said El Deen,0.0071,1,True
16612,Shaby Ben-Aroya,0.0569,1,True
16619,Mr. T,0.8928,9,True
16620,Hulk Hogan,0.9058,9,True
16621,Ina Fried,0.269,1,True
6771,Wally Taylor,0.2019,1,True
16622,Jim Hill,0.061,1,True
16623,Don Sherman,0.1205,1,True
16624,Dennis James,0.0701,4,True
16625,Jim Healy,0.0596,1,True
2571086,Ray Gedeon,0.0214,1,True
16742,Kagiso Kuypers,0.1491,1,True
16744,Antony Coleman,0.115,1,True
16746,Benu Mabhena,0.0585,1,True
16749,Anointing Lukola,0.0528,1,True
16752,David Harewood,0.5004,5,True
16754,Basil Wallace,0.2983,1,True
16756,Jimi Mistry,0.4446,4,True
16758,Marius Weyers,0.418,3,True
16760,Ntare Guma Mbaho Mwine,0.5848,3,True
15993,Michael Pataki,0.3616,3,True
16543,Stu Nahan,0.1,2,True
16645,R.J. Adams,0.0648,2,True
16646,Al Bandiero,0.0613,2,True
16647,Dominic Barto,0.3443,2,True
16648,Danial Brown,0.0429,2,True
16649,Rose Mary Campos,0.0214,1,True
16661,Tommy Morrison,0.2512,5,True
16660,Sage Stallone,0.5157,4,True
16663,Delia Sheppard,0.2373,2,True
16664,Mike Girard Sheehan,0.9489,2,True
1347338,Michael Anthony Williams,0.5621,1,True
16666,Kevin Connolly,0.4307,6,True
16667,Elisebeth Peters,0.7258,1,True
16668,Hayes Swope,0.0143,1,True
16669,Nicky Blair,0.146,2,True
9560,Ellen Burstyn,1.3434,8,True
20194,Fernando Hernández,0.0575,1,True
20195,Lorne Brass,0.1273,2,True
1081122,Abraham Aronofsky,0.3508,1,True
4224473,Renee Asofsky,0.0286,1,True
4224475,Anish Majumdar,0.0071,1,True
16866,Jennifer Lopez,1.4971,10,True
18324,Steve Zahn,2.7162,7,True
21353,Isaiah Washington,0.4985,6,True
44038,Nancy Allen,0.6032,6,True
2813432,Jim Robinson,0.0,1,True
1199564,Mike Malone,0.241,1,True
2813434,Donna Frenzel,0.0286,1,True
943990,Manny Suárez,0.1071,1,True
1450276,Paul Soileau,2.2283,1,True
120724,Jaden Smith,0.7408,8,True
29685,Kurt Fuller,0.7071,5,True
33500,Takayo Fischer,0.2371,2,True
57869,Kevin West,0.25,2,True
1074169,David Michael Silverman,0.0214,1,True
33502,Domenic Bove,0.0387,1,True
1233979,Geoff Callan,0.0739,1,True
3880879,Joyful Raven,0.0379,1,True
1215395,Scott Klace,0.4047,2,True
1293034,Rashida Clendening,0.0741,1,True
19981,David Fine,2.6594,1,True
21657,Vera Farmiga,3.4707,9,True
18471,Anthony Anderson,0.9235,8,True
18472,Kevin Corrigan,0.8464,5,True
18473,James Badge Dale,1.03,5,True
18475,Kristen Dalton,0.641,2,True
18476,Thomas B. Duffy,0.0214,1,True
17064,Ben Whishaw,1.7165,7,True
129050,Rachel Hurd-Wood,0.9571,5,True
17067,Karoline Herfurth,0.8133,4,True
10779,David Calder,0.4763,4,True
16273,Simon Chandler,0.2533,2,True
17069,Sian Thomas,0.1994,3,True
17068,Jessica Schwarz,0.3087,4,True
680,Corinna Harfouch,0.4039,4,True
17070,Paul Berrondo,0.114,1,True
17071,Timothy Davies,0.0983,1,True
17072,Sam Douglas,0.2906,4,True
17073,Harris Gordon,0.169,1,True
17074,Sara Forestier,0.381,4,True
1062016,Albert Pérez,1.1739,1,True
30352,Ariadna Cabrol,1.3093,3,True
20231,Enrique Iglesias,0.3659,8,True
27643,Marco Leonardi,0.5767,4,True
1367499,Troy Robinson,0.3948,1,True
941566,Gerardo Vigil,0.063,1,True
53763,Tito Larriva,0.7701,3,True
17490,"Isiah Whitlock, Jr.",0.7046,5,True
27036,Tony Siragusa,0.115,4,True
27037,Levan Uchaneishvili,0.564,1,True
80167,Tony Devon,1.0594,3,True
1255887,Misha Kuznetsov,0.2069,1,True
51865,Michael Genet,0.0959,2,True
543256,Patrice O'Neal,0.2144,4,True
122546,Al Palagonia,0.1397,1,True
11022,Aaron Stanford,0.4557,4,True
17178,Patrick Wilson,3.3229,7,True
17179,Gregg Edelman,0.1877,4,True
17180,Sadie Goldstein,0.1175,1,True
11315,Noah Emmerich,0.8766,5,True
17183,Jackie Earle Haley,1.0684,6,True
17184,Phyllis Somerville,0.3488,4,True
17185,Helen Carey,0.3288,3,True
17214,Catherine Wolf,0.1648,1,True
17186,Mary B. McCann,0.1133,3,True
17187,Trini Alvarado,0.5091,4,True
17188,Marsha Dietlein,0.1682,3,True
67099,Crystal Field,1.0583,3,True
60650,Michael Paré,0.9221,5,True
17236,A. J. Cook,1.1403,6,True
17238,Leslie Hayman,0.3202,3,True
17239,Chelse Swain,0.5111,3,True
17240,Anthony DeSimone,0.0071,1,True
17241,Lee Kagan,0.0214,1,True
17242,Robert Schwartzman,0.4257,4,True
1239453,FourTee,0.0596,1,True
17244,Hayden Christensen,2.1408,8,True
17271,Brandon Routh,1.5935,6,True
11006,James Marsden,3.0401,7,True
7489,Parker Posey,1.5722,6,True
8924,Frank Langella,0.9919,7,True
53492,Sam Huntington,0.5458,4,True
2639,Eva Marie Saint,0.5776,7,True
53493,Kal Penn,1.5445,6,True
53494,Tristan Lake Leabu,0.2502,2,True
41318,David Fabrizio,0.3774,1,True
1224391,Ian Roberts,1.204,4,True
1272955,Vincent Stone,0.0902,1,True
193763,Jack Larson,0.257,4,True
243805,Noel Neill,0.4195,5,True
17005,Doug Jones,0.843,6,True
17283,Rupert Evans,0.3484,4,True
66268,Ladislav Beran,0.2564,1,True
66269,Bridget Hodson,0.3572,2,True
1661791,Kevin Trainor,0.1096,2,True
25730,Brian Caspe,0.3255,2,True
25659,James Babson,0.1883,2,True
141493,Stephen Fisher,0.0751,2,True
1773789,Garth Cooper,0.0143,1,True
10860,Jessica Biel,2.4492,9,True
17328,Rufus Sewell,1.4628,6,True
27428,Aaron Taylor-Johnson,2.2585,7,True
73357,Eleanor Tomlinson,1.604,5,True
162489,Jake Wood,4.385,1,True
27678,Tom Fisher,0.3448,1,True
39186,Karl Johnson,0.4418,4,True
43024,Vincent Franklin,0.2133,3,True
133031,Nicholas Blane,0.2647,3,True
147425,Philip McGough,0.1506,3,True
1048648,Erich Redman,0.1415,3,True
199055,Michael Carter,0.7219,3,True
1315985,Andreas Grothusen,0.0585,1,True
18277,Sandra Bullock,3.2839,10,True
141484,John DiResta,0.2257,3,True
26716,Heather Burns,1.3052,4,True
75696,Melissa De Sousa,0.2135,3,True
131125,Steve Monroe,0.2675,3,True
34247,Deirdre Quinn,0.2687,3,True
52116,Wendy Raquel Robinson,0.3822,4,True
141485,Asia De Marcos,0.2284,3,True
59456,Ken Thomas,0.2707,3,True
141486,Gabriel Folse,0.1704,3,True
988370,Leeanne Locken Emberlin,0.1848,3,True
1386304,Deborah Abbott,1.0022,3,True
16940,Jeremy Irons,2.4216,9,True
230705,Khaled El Nabawy,0.2912,3,True
34515,Velibor Topic,0.398,3,True
8223,Jon Finch,0.2355,4,True
4455,Ulrich Thomsen,0.6791,5,True
17337,Nathalie Cox,1.6767,3,True
20508,Iain Glen,2.0188,7,True
16060,Brian Tochi,0.4126,4,True
1214184,Laurie Faso,0.1245,3,True
77157,Robbie Rist,0.2736,4,True
179566,Adam Carl,0.2832,3,True
74932,Paige Turco,0.8859,5,True
77156,Kevin Clash,0.3313,5,True
60851,François Chau,0.2822,4,True
952996,David McCharen,0.1948,3,True
77152,Michelan Sisti,0.1618,3,True
77153,Leif Tilden,0.2469,3,True
105174,Kenn Scott,0.3013,3,True
953728,Toshishiro Obata,0.1935,3,True
81381,Michael McConnohie,0.1877,4,True
78214,Mark Caso,0.0997,3,True
6181,Josh Pais,0.5878,5,True
45041,Judith Hoag,0.6776,4,True
226789,Martin P. Robinson,0.1544,4,True
1921352,David Greenaway,0.0658,3,True
192632,David Rudman,0.1698,4,True
58210,Ernie Reyes Jr.,0.7275,5,True
4710810,Reggie Barnes,0.0261,3,True
16358,Simon McBurney,0.6259,5,True
35013,David Oyelowo,0.6953,6,True
35014,Abby Mukiibi Nkaaga,0.0595,1,True
35015,Adam Kotz,0.3875,3,True
35018,Barbara Rafferty,0.2114,3,True
35017,David Ashton,0.0327,3,True
1033153,Sarah Nagayi,0.0281,1,True
962605,Stephen Rwangyezi,0.0429,1,True
984315,Sam Okelo,0.0357,1,True
1296173,Dick Stockley,0.0675,3,True
1719834,Chris Wilson,0.0698,3,True
2199494,Daniel Ssettaba,0.0143,1,True
17351,Larry Bryggman,0.6496,4,True
17352,Marianne Jean-Baptiste,0.9186,5,True
17353,Matthew Marsh,0.4026,4,True
17354,Todd Boyce,0.6874,3,True
17355,Michael Paul Chan,0.4582,4,True
17356,Garrick Hagon,0.2603,4,True
17357,Andrew Grainger,0.1237,3,True
76764,Bill Buell,0.248,3,True
23608,Colin Stinton,0.4604,4,True
730454,Ted Maynard,0.1592,3,True
191747,Tom Hodgkins,0.3191,3,True
1299719,Rufus Wright,0.101,3,True
17358,Kim Staunton,0.1711,3,True
21179,John Benjamin Hickey,0.3895,5,True
96672,Michael McGrath,0.0404,3,True
27545,Bruce Altman,0.7282,4,True
167120,Jennifer Dundas,0.217,3,True
